x,y,ph,moisture,nitrogen,cec
-8226250.0,5565500.000000001,56.0,553.0,504.0,368.0
14439750.0,-2749499.999999999,68.0,346.0,60.0,311.0
-5878250.0,-3001499.999999999,51.0,387.0,480.0,255.0
2628750.0,-1681499.999999999,57.0,281.0,220.0,63.0
-75250.0,1261500.000000001,63.0,304.0,145.0,100.0
6140750.0,4928500.000000001,78.0,348.0,164.0,353.0
731750.0,5989500.000000001,58.0,448.0,877.0,329.0
-12153250.0,4048500.000000001,80.0,297.0,42.0,63.0
-12686250.0,6845500.000000001,53.0,656.0,556.0,420.0
393750.0,1272500.000000001,64.0,304.0,154.0,97.0
5078750.0,674500.0000000009,78.0,346.0,164.0,252.0
960750.0,3251500.000000001,84.0,305.0,81.0,137.0
-12808250.0,4033500.000000001,57.0,317.0,386.0,223.0
-7556250.0,-803499.9999999991,40.0,374.0,258.0,151.0
9240750.0,7330500.000000001,54.0,647.0,1051.0,509.0
14759750.0,-2424499.999999999,77.0,338.0,40.0,304.0
11583750.0,1669500.000000001,54.0,398.0,365.0,195.0
6191750.0,4368500.000000001,77.0,329.0,187.0,163.0
12372750.0,6179500.000000001,54.0,634.0,881.0,348.0
-4185250.0,-1138499.999999999,64.0,393.0,211.0,213.0
-426250.0,2139500.000000001,78.0,263.0,45.0,133.0
4541750.0,971500.0000000009,73.0,381.0,278.0,389.0
8440750.0,5177500.000000001,76.0,362.0,472.0,231.0
-11532250.0,4563500.000000001,68.0,340.0,218.0,190.0
8745750.0,5644500.000000001,56.0,575.0,1129.0,398.0
8882750.0,7025500.000000001,55.0,666.0,903.0,465.0
8072750.0,6030500.000000001,54.0,591.0,1003.0,412.0
6770750.0,6606500.000000001,48.0,599.0,916.0,454.0
-12822250.0,6104500.000000001,58.0,587.0,860.0,353.0
15730750.0,-3641499.999999999,82.0,369.0,79.0,189.0
-7343250.0,-3334499.999999999,77.0,352.0,80.0,155.0
-11851250.0,2795500.000000001,64.0,376.0,402.0,181.0
8407750.0,7020500.000000001,60.0,650.0,829.0,541.0
12685750.0,-904499.9999999991,52.0,436.0,389.0,244.0
10707750.0,4791500.000000001,80.0,366.0,278.0,229.0
1257750.0,2906500.000000001,82.0,307.0,105.0,175.0
-11197250.0,5210500.000000001,69.0,389.0,315.0,214.0
-6509250.0,-1436499.999999999,47.0,354.0,156.0,97.0
1189750.0,3703500.000000001,82.0,319.0,134.0,144.0
2393750.0,-2125499.999999999,68.0,285.0,66.0,123.0
6570750.0,3563500.000000001,79.0,287.0,72.0,160.0
15182750.0,-1782499.999999999,65.0,328.0,55.0,282.0
11912750.0,6453500.000000001,52.0,618.0,844.0,495.0
2892750.0,1436500.000000001,76.0,338.0,69.0,129.0
-8105250.0,-376499.99999999907,46.0,395.0,379.0,205.0
3158750.0,-2212499.999999999,65.0,266.0,98.0,158.0
2589750.0,1095500.000000001,62.0,301.0,109.0,91.0
-7114250.0,-936499.9999999991,43.0,378.0,246.0,149.0
9565750.0,6370500.000000001,56.0,650.0,736.0,383.0
-9726250.0,4585500.000000001,65.0,377.0,826.0,277.0
4210750.0,3715500.000000001,80.0,328.0,76.0,129.0
5706750.0,3873500.000000001,76.0,312.0,115.0,173.0
4940750.0,5716500.000000001,71.0,473.0,443.0,283.0
11224750.0,5679500.000000001,54.0,562.0,993.0,342.0
7575750.0,5810500.000000001,53.0,424.0,622.0,339.0
11157750.0,2306500.000000001,55.0,403.0,313.0,207.0
10536750.0,6855500.000000001,53.0,609.0,728.0,498.0
15305750.0,-3067499.999999999,76.0,314.0,50.0,178.0
3779750.0,2407500.000000001,81.0,296.0,108.0,231.0
1137750.0,-95499.99999999907,50.0,377.0,228.0,174.0
1868750.0,318500.00000000093,55.0,378.0,290.0,135.0
-10129250.0,5639500.000000001,56.0,470.0,624.0,262.0
2919750.0,5435500.000000001,58.0,355.0,892.0,263.0
-6800250.0,-3162499.999999999,68.0,328.0,163.0,214.0
3374750.0,910500.0000000009,62.0,296.0,207.0,174.0
11066750.0,6793500.000000001,53.0,649.0,817.0,458.0
5027750.0,493500.00000000093,79.0,358.0,144.0,163.0
16481750.0,-3484499.999999999,67.0,391.0,204.0,219.0
7599750.0,3463500.000000001,79.0,345.0,138.0,163.0
9479750.0,5619500.000000001,59.0,516.0,1117.0,318.0
4559750.0,4076500.000000001,71.0,345.0,279.0,330.0
-1083250.0,1559500.000000001,65.0,353.0,119.0,124.0
10396750.0,3399500.000000001,67.0,452.0,410.0,261.0
3462750.0,-656499.9999999991,54.0,263.0,161.0,108.0
2913750.0,4581500.000000001,71.0,391.0,379.0,297.0
-9015250.0,6242500.000000001,51.0,612.0,770.0,414.0
10773750.0,1969500.000000001,57.0,348.0,172.0,163.0
-10995250.0,3795500.000000001,71.0,377.0,297.0,191.0
3189750.0,-3408499.999999999,62.0,369.0,253.0,187.0
15782750.0,-3719499.999999999,80.0,386.0,176.0,183.0
1071750.0,117500.00000000093,50.0,362.0,336.0,163.0
7752750.0,5950500.000000001,69.0,516.0,639.0,401.0
2785750.0,-1700499.999999999,58.0,229.0,117.0,62.0
8966750.0,895500.0000000009,62.0,400.0,597.0,234.0
3600750.0,-2569499.999999999,67.0,319.0,125.0,194.0
16574750.0,-3100499.999999999,67.0,319.0,149.0,153.0
3262750.0,2257500.000000001,82.0,283.0,130.0,198.0
11528750.0,3283500.000000001,58.0,398.0,404.0,182.0
6489750.0,4592500.000000001,74.0,371.0,189.0,364.0
9828750.0,6187500.000000001,47.0,605.0,960.0,288.0
3245750.0,5703500.000000001,56.0,532.0,906.0,268.0
4421750.0,2280500.000000001,80.0,296.0,171.0,154.0
-12841250.0,6201500.000000001,54.0,578.0,891.0,390.0
6402750.0,7043500.000000001,55.0,650.0,1237.0,544.0
10265750.0,3867500.000000001,76.0,397.0,349.0,264.0
2756750.0,278500.00000000093,51.0,351.0,240.0,100.0
3783750.0,1364500.000000001,70.0,355.0,120.0,167.0
2820750.0,-3379499.999999999,73.0,364.0,117.0,216.0
8695750.0,5465500.000000001,73.0,402.0,862.0,335.0
2610750.0,-3514499.999999999,75.0,362.0,130.0,202.0
1156750.0,2537500.000000001,85.0,303.0,61.0,276.0
11769750.0,4898500.000000001,55.0,454.0,967.0,290.0
9378750.0,4349500.000000001,77.0,356.0,297.0,205.0
1319750.0,2394500.000000001,82.0,291.0,141.0,256.0
11367750.0,3035500.000000001,61.0,402.0,466.0,240.0
1465750.0,5654500.000000001,52.0,467.0,417.0,252.0
-8698250.0,-864499.9999999991,61.0,386.0,379.0,246.0
-10326250.0,7256500.000000001,60.0,569.0,478.0,477.0
14864750.0,-2379499.999999999,75.0,361.0,58.0,357.0
-8617250.0,279500.00000000093,48.0,418.0,480.0,262.0
4209750.0,1756500.000000001,75.0,346.0,173.0,360.0
7996750.0,7293500.000000001,55.0,649.0,772.0,655.0
1722750.0,-397499.99999999907,51.0,416.0,142.0,130.0
3103750.0,6770500.000000001,45.0,563.0,1244.0,595.0
2001750.0,562500.0000000009,55.0,397.0,216.0,161.0
-9218250.0,5135500.000000001,57.0,416.0,517.0,255.0
-8540250.0,-376499.99999999907,46.0,354.0,524.0,283.0
-11777250.0,5632500.000000001,73.0,400.0,219.0,247.0
511750.0,1930500.000000001,81.0,306.0,35.0,93.0
-12145250.0,5246500.000000001,62.0,408.0,453.0,282.0
-6737250.0,-1757499.999999999,54.0,359.0,181.0,111.0
2021750.0,4716500.000000001,75.0,383.0,368.0,276.0
-12081250.0,7157500.000000001,56.0,612.0,364.0,632.0
4654750.0,5795500.000000001,69.0,568.0,789.0,298.0
2185750.0,5186500.000000001,60.0,396.0,796.0,263.0
10594750.0,5279500.000000001,70.0,397.0,454.0,270.0
10897750.0,5199500.000000001,78.0,423.0,446.0,293.0
-9269250.0,4039500.000000001,52.0,382.0,250.0,154.0
14603750.0,-2999499.999999999,75.0,338.0,47.0,274.0
-958250.0,2559500.000000001,81.0,307.0,43.0,140.0
-12289250.0,4209500.000000001,79.0,339.0,119.0,145.0
-29250.0,2185500.000000001,77.0,274.0,79.0,165.0
7194750.0,4795500.000000001,68.0,392.0,541.0,226.0
-7628250.0,-2065499.999999999,67.0,340.0,176.0,115.0
9306750.0,6895500.000000001,61.0,647.0,1230.0,441.0
3535750.0,39500.00000000093,58.0,338.0,358.0,257.0
-10363250.0,4688500.000000001,65.0,403.0,522.0,198.0
4362750.0,978500.0000000009,70.0,409.0,233.0,471.0
3105750.0,1773500.000000001,83.0,301.0,38.0,199.0
14940750.0,-2325499.999999999,73.0,345.0,30.0,267.0
434750.0,7368500.000000001,57.0,508.0,850.0,406.0
-5707250.0,-2415499.999999999,56.0,356.0,226.0,106.0
4183750.0,5123500.000000001,71.0,417.0,590.0,338.0
1899750.0,3537500.000000001,78.0,338.0,104.0,200.0
2106750.0,3440500.000000001,79.0,314.0,78.0,148.0
6090750.0,2889500.000000001,80.0,304.0,154.0,168.0
5332750.0,7472500.000000001,56.0,621.0,1467.0,706.0
4557750.0,4640500.000000001,63.0,390.0,551.0,242.0
3081750.0,6622500.000000001,46.0,624.0,1244.0,551.0
-10792250.0,7865500.000000001,65.0,514.0,684.0,345.0
3252750.0,6808500.000000001,45.0,634.0,1246.0,616.0
-10589250.0,5275500.000000001,53.0,381.0,542.0,285.0
12742750.0,4856500.000000001,51.0,492.0,883.0,283.0
-7008250.0,-565499.9999999991,42.0,373.0,314.0,207.0
243750.0,1198500.000000001,62.0,337.0,157.0,97.0
1298750.0,2837500.000000001,81.0,296.0,70.0,202.0
5149750.0,7364500.000000001,57.0,602.0,1738.0,647.0
15941750.0,-2125499.999999999,64.0,328.0,64.0,167.0
11426750.0,5455500.000000001,61.0,446.0,1055.0,309.0
14028750.0,-1008499.9999999991,57.0,394.0,200.0,202.0
1838750.0,507500.00000000093,55.0,387.0,259.0,155.0
-11033250.0,3992500.000000001,71.0,360.0,291.0,143.0
11499750.0,264500.00000000093,47.0,416.0,389.0,144.0
832750.0,4593500.000000001,77.0,387.0,301.0,226.0
6290750.0,7148500.000000001,51.0,660.0,1175.0,533.0
-7860250.0,-983499.9999999991,49.0,364.0,327.0,163.0
15051750.0,-2320499.999999999,69.0,348.0,74.0,282.0
-11832250.0,5132500.000000001,71.0,366.0,282.0,182.0
8844750.0,2329500.000000001,66.0,416.0,172.0,266.0
-9656250.0,4117500.000000001,52.0,397.0,360.0,164.0
-7548250.0,-3135499.999999999,79.0,355.0,128.0,216.0
3141750.0,1032500.0000000009,64.0,327.0,228.0,195.0
9419750.0,5854500.000000001,63.0,541.0,867.0,274.0
11495750.0,6823500.000000001,56.0,619.0,552.0,471.0
10453750.0,2680500.000000001,56.0,372.0,489.0,235.0
3454750.0,-386499.99999999907,58.0,313.0,260.0,100.0
-9966250.0,2312500.000000001,72.0,429.0,549.0,292.0
-7507250.0,-2160499.999999999,79.0,361.0,162.0,386.0
6158750.0,3269500.000000001,81.0,296.0,56.0,163.0
10212750.0,6880500.000000001,52.0,655.0,832.0,413.0
1601750.0,5084500.000000001,59.0,408.0,730.0,271.0
-10861250.0,2087500.000000001,74.0,363.0,254.0,210.0
7494750.0,7061500.000000001,54.0,634.0,871.0,435.0
4784750.0,2542500.000000001,82.0,312.0,92.0,191.0
6465750.0,3366500.000000001,81.0,316.0,56.0,186.0
-1267250.0,871500.0000000009,53.0,346.0,261.0,191.0
-11183250.0,5639500.000000001,65.0,433.0,404.0,265.0
7100750.0,6364500.000000001,53.0,604.0,417.0,302.0
4902750.0,193500.00000000093,78.0,383.0,152.0,298.0
10734750.0,3170500.000000001,58.0,406.0,372.0,268.0
4500750.0,633500.0000000009,69.0,379.0,178.0,282.0
1184750.0,1694500.000000001,78.0,278.0,151.0,169.0
-11485250.0,7328500.000000001,69.0,529.0,529.0,341.0
11267750.0,3843500.000000001,81.0,355.0,76.0,186.0
1933750.0,5420500.000000001,56.0,483.0,490.0,309.0
13332750.0,-377499.99999999907,49.0,481.0,465.0,242.0
13765750.0,-3428499.999999999,75.0,347.0,81.0,172.0
-13088250.0,4637500.000000001,61.0,389.0,624.0,271.0
2360750.0,5051500.000000001,57.0,374.0,620.0,283.0
2630750.0,3156500.000000001,79.0,281.0,288.0,144.0
3624750.0,1072500.000000001,67.0,333.0,138.0,273.0
4669750.0,5157500.000000001,77.0,418.0,439.0,284.0
-6080250.0,-2728499.999999999,55.0,367.0,293.0,188.0
8273750.0,3160500.000000001,66.0,357.0,229.0,154.0
-9810250.0,3628500.000000001,53.0,319.0,276.0,197.0
9147750.0,4842500.000000001,77.0,315.0,182.0,193.0
5111750.0,1565500.000000001,79.0,324.0,199.0,188.0
1810750.0,1362500.000000001,70.0,379.0,130.0,203.0
4008750.0,-750499.9999999991,68.0,331.0,111.0,236.0
4293750.0,2678500.000000001,81.0,297.0,68.0,128.0
3436750.0,2160500.000000001,80.0,272.0,91.0,218.0
13855750.0,-1917499.999999999,65.0,301.0,55.0,171.0
-7628250.0,241500.00000000093,45.0,333.0,396.0,191.0
9475750.0,2655500.000000001,55.0,400.0,156.0,172.0
9125750.0,7344500.000000001,54.0,620.0,890.0,407.0
-21250.0,3422500.000000001,82.0,278.0,55.0,139.0
-8964250.0,5522500.000000001,51.0,535.0,649.0,229.0
798750.0,2442500.000000001,83.0,286.0,136.0,260.0
10616750.0,4486500.000000001,77.0,378.0,194.0,161.0
-5748250.0,-2500499.999999999,54.0,362.0,205.0,118.0
4456750.0,6225500.000000001,53.0,604.0,921.0,393.0
11336750.0,1633500.000000001,58.0,394.0,146.0,173.0
-7076250.0,-3795499.999999999,65.0,366.0,193.0,221.0
3511750.0,-173499.99999999907,55.0,404.0,226.0,181.0
-12327250.0,5103500.000000001,57.0,400.0,633.0,253.0
8517750.0,7418500.000000001,54.0,629.0,714.0,378.0
337750.0,2007500.000000001,82.0,303.0,34.0,129.0
5091750.0,4979500.000000001,79.0,389.0,368.0,256.0
11703750.0,2521500.000000001,55.0,390.0,329.0,162.0
1723750.0,5480500.000000001,51.0,472.0,619.0,241.0
-320250.0,3473500.000000001,77.0,349.0,218.0,197.0
9013750.0,2982500.000000001,63.0,366.0,164.0,167.0
4405750.0,4701500.000000001,51.0,409.0,508.0,307.0
-7491250.0,-2467499.999999999,82.0,324.0,191.0,184.0
2393750.0,5316500.000000001,77.0,342.0,463.0,239.0
-6946250.0,-1251499.999999999,48.0,364.0,253.0,119.0
12139750.0,2724500.000000001,55.0,406.0,292.0,188.0
10079750.0,3072500.000000001,55.0,428.0,618.0,224.0
6522750.0,3098500.000000001,81.0,305.0,105.0,152.0
-12865250.0,4537500.000000001,64.0,382.0,281.0,270.0
-7980250.0,573500.0000000009,52.0,365.0,269.0,126.0
-1319250.0,1980500.000000001,78.0,287.0,41.0,102.0
4994750.0,7352500.000000001,62.0,535.0,1886.0,599.0
-7136250.0,-1341499.999999999,47.0,351.0,221.0,135.0
16500750.0,-3994499.999999999,52.0,368.0,332.0,281.0
1705750.0,1864500.000000001,81.0,295.0,33.0,136.0
10833750.0,4452500.000000001,76.0,372.0,165.0,197.0
-7532250.0,-3596499.999999999,79.0,344.0,136.0,214.0
11350750.0,3981500.000000001,69.0,357.0,138.0,266.0
-12300250.0,5945500.000000001,55.0,408.0,190.0,158.0
9474750.0,5723500.000000001,65.0,572.0,839.0,296.0
2749750.0,-896499.9999999991,53.0,334.0,105.0,82.0
10135750.0,7137500.000000001,59.0,606.0,979.0,651.0
10821750.0,1910500.000000001,60.0,363.0,151.0,195.0
1665750.0,1840500.000000001,79.0,272.0,31.0,135.0
-11910250.0,7706500.000000001,75.0,473.0,566.0,248.0
4049750.0,-51499.99999999907,65.0,383.0,310.0,246.0
8064750.0,4083500.000000001,78.0,350.0,190.0,222.0
-6492250.0,-844499.9999999991,41.0,392.0,304.0,159.0
-11043250.0,4375500.000000001,70.0,391.0,312.0,229.0
6717750.0,4164500.000000001,77.0,339.0,237.0,180.0
11286750.0,4358500.000000001,67.0,352.0,190.0,199.0
4407750.0,-602499.9999999991,57.0,372.0,252.0,194.0
-875250.0,565500.0000000009,48.0,340.0,308.0,128.0
10935750.0,408500.00000000093,51.0,403.0,290.0,226.0
-8941250.0,5945500.000000001,55.0,598.0,820.0,419.0
-10360250.0,3409500.000000001,62.0,402.0,472.0,195.0
286750.0,3071500.000000001,83.0,294.0,89.0,233.0
2618750.0,-749499.9999999991,55.0,290.0,166.0,79.0
5408750.0,6098500.000000001,56.0,599.0,695.0,362.0
8806750.0,3793500.000000001,74.0,366.0,379.0,245.0
10408750.0,3073500.000000001,57.0,447.0,627.0,226.0
1687750.0,-905499.9999999991,52.0,371.0,196.0,173.0
11731750.0,3576500.000000001,67.0,330.0,171.0,173.0
3610750.0,5209500.000000001,71.0,414.0,493.0,279.0
986750.0,3127500.000000001,84.0,310.0,98.0,177.0
10047750.0,2605500.000000001,61.0,382.0,212.0,190.0
1913750.0,-418499.99999999907,52.0,369.0,142.0,100.0
-14569250.0,7026500.000000001,54.0,461.0,1359.0,632.0
760750.0,2772500.000000001,84.0,307.0,114.0,231.0
-9628250.0,1549500.000000001,65.0,405.0,413.0,256.0
14787750.0,-1829499.999999999,67.0,344.0,103.0,242.0
2841750.0,-1915499.999999999,62.0,220.0,86.0,97.0
-11648250.0,3932500.000000001,71.0,360.0,182.0,196.0
13043750.0,124500.00000000093,48.0,410.0,328.0,176.0
13431750.0,-2298499.999999999,80.0,321.0,45.0,267.0
2350750.0,150500.00000000093,46.0,331.0,253.0,89.0
665750.0,6979500.000000001,59.0,431.0,845.0,348.0
-6334250.0,206500.00000000093,44.0,400.0,239.0,121.0
1604750.0,788500.0000000009,56.0,353.0,208.0,122.0
6379750.0,5211500.000000001,81.0,366.0,306.0,234.0
1864750.0,4216500.000000001,74.0,375.0,270.0,235.0
-10581250.0,5834500.000000001,56.0,510.0,426.0,208.0
14153750.0,-2698499.999999999,79.0,321.0,32.0,291.0
9319750.0,4993500.000000001,81.0,340.0,248.0,190.0
7918750.0,3249500.000000001,84.0,301.0,113.0,125.0
10261750.0,2863500.000000001,55.0,394.0,619.0,246.0
-10491250.0,8099500.000000001,63.0,529.0,804.0,392.0
-10597250.0,3368500.000000001,49.0,361.0,360.0,127.0
3531750.0,-813499.9999999991,58.0,325.0,109.0,118.0
-9924250.0,4917500.000000001,51.0,342.0,982.0,178.0
-6387250.0,-2364499.999999999,59.0,390.0,183.0,208.0
-7361250.0,-3419499.999999999,72.0,335.0,98.0,173.0
1865750.0,2636500.000000001,83.0,317.0,71.0,150.0
-5258250.0,-1007499.9999999991,53.0,372.0,158.0,124.0
4248750.0,3057500.000000001,80.0,295.0,82.0,137.0
-8572250.0,2258500.000000001,64.0,385.0,484.0,342.0
-11913250.0,2870500.000000001,68.0,351.0,475.0,227.0
4419750.0,-203499.99999999907,71.0,342.0,122.0,194.0
13550750.0,-3020499.999999999,70.0,355.0,39.0,220.0
6947750.0,5984500.000000001,63.0,521.0,778.0,405.0
16153750.0,-871499.9999999991,48.0,405.0,270.0,226.0
-12893250.0,3982500.000000001,77.0,369.0,153.0,246.0
10833750.0,2775500.000000001,56.0,406.0,337.0,184.0
-1092250.0,1793500.000000001,73.0,303.0,48.0,67.0
880750.0,523500.00000000093,52.0,362.0,333.0,184.0
8190750.0,6117500.000000001,62.0,613.0,793.0,417.0
6852750.0,2962500.000000001,81.0,316.0,49.0,153.0
982750.0,4954500.000000001,61.0,385.0,745.0,308.0
2886750.0,-3167499.999999999,69.0,356.0,130.0,241.0
4282750.0,6316500.000000001,52.0,565.0,1115.0,512.0
-15167250.0,6611500.000000001,55.0,477.0,1146.0,741.0
15596750.0,-2311499.999999999,70.0,361.0,62.0,372.0
2080750.0,6510500.000000001,46.0,532.0,634.0,319.0
4345750.0,3307500.000000001,81.0,315.0,65.0,130.0
2022750.0,1166500.000000001,62.0,307.0,95.0,143.0
5543750.0,2509500.000000001,80.0,260.0,62.0,161.0
16172750.0,-2700499.999999999,71.0,336.0,63.0,261.0
6154750.0,6858500.000000001,52.0,668.0,988.0,551.0
-10998250.0,6935500.000000001,59.0,619.0,734.0,583.0
-12786250.0,5920500.000000001,58.0,546.0,660.0,308.0
-673250.0,993500.0000000009,60.0,353.0,175.0,135.0
-12200250.0,5766500.000000001,64.0,412.0,596.0,271.0
4232750.0,3671500.000000001,80.0,341.0,65.0,145.0
5462750.0,4821500.000000001,78.0,343.0,278.0,219.0
10918750.0,989500.0000000009,54.0,416.0,397.0,132.0
-9087250.0,6119500.000000001,51.0,611.0,873.0,391.0
8738750.0,1982500.000000001,68.0,348.0,179.0,187.0
10995750.0,5595500.000000001,57.0,473.0,1194.0,308.0
-7010250.0,-1004499.9999999991,39.0,386.0,213.0,164.0
4315750.0,4978500.000000001,64.0,406.0,435.0,307.0
8718750.0,4197500.000000001,82.0,327.0,104.0,202.0
1508750.0,2890500.000000001,83.0,314.0,52.0,129.0
3167750.0,2084500.000000001,83.0,291.0,93.0,233.0
10961750.0,322500.00000000093,54.0,463.0,420.0,206.0
-10671250.0,6296500.000000001,64.0,579.0,670.0,424.0
2147750.0,6858500.000000001,48.0,509.0,884.0,310.0
-11910250.0,4803500.000000001,66.0,384.0,535.0,317.0
11694750.0,5110500.000000001,57.0,456.0,1062.0,269.0
3661750.0,5757500.000000001,54.0,507.0,1334.0,259.0
11325750.0,7259500.000000001,56.0,472.0,796.0,509.0
6647750.0,3939500.000000001,74.0,346.0,375.0,224.0
-7964250.0,503500.00000000093,51.0,353.0,218.0,112.0
-6181250.0,-3736499.999999999,60.0,407.0,327.0,217.0
9834750.0,3189500.000000001,64.0,400.0,472.0,261.0
4667750.0,470500.00000000093,81.0,381.0,130.0,203.0
1664750.0,-2601499.999999999,81.0,290.0,127.0,144.0
-11252250.0,4803500.000000001,68.0,331.0,347.0,232.0
3781750.0,1200500.000000001,68.0,313.0,140.0,300.0
6628750.0,4965500.000000001,80.0,348.0,143.0,320.0
10658750.0,6336500.000000001,52.0,637.0,974.0,358.0
4561750.0,4528500.000000001,66.0,349.0,524.0,278.0
-9010250.0,5779500.000000001,52.0,624.0,745.0,363.0
3421750.0,-961499.9999999991,61.0,359.0,159.0,117.0
9996750.0,5874500.000000001,57.0,530.0,1258.0,282.0
7365750.0,5917500.000000001,58.0,436.0,436.0,303.0
6963750.0,7324500.000000001,53.0,540.0,917.0,406.0
2234750.0,-1663499.999999999,59.0,317.0,99.0,78.0
15183750.0,-323499.99999999907,49.0,391.0,469.0,260.0
-6754250.0,925500.0000000009,45.0,383.0,456.0,395.0
-4397250.0,-974499.9999999991,66.0,373.0,90.0,247.0
3607750.0,1864500.000000001,83.0,277.0,39.0,300.0
11252750.0,4403500.000000001,64.0,362.0,241.0,242.0
5742750.0,7721500.000000001,60.0,496.0,1364.0,597.0
7314750.0,4006500.000000001,71.0,372.0,325.0,234.0
5625750.0,4401500.000000001,77.0,352.0,186.0,205.0
-5222250.0,-347499.99999999907,49.0,387.0,244.0,93.0
4450750.0,5474500.000000001,69.0,480.0,507.0,287.0
4196750.0,6196500.000000001,58.0,582.0,988.0,422.0
3744750.0,4415500.000000001,73.0,348.0,255.0,236.0
1790750.0,3125500.000000001,80.0,312.0,59.0,142.0
3020750.0,-3614499.999999999,62.0,380.0,324.0,180.0
-9054250.0,5770500.000000001,52.0,623.0,718.0,364.0
3404750.0,4284500.000000001,70.0,352.0,281.0,227.0
10691750.0,3175500.000000001,53.0,408.0,349.0,253.0
-11505250.0,7267500.000000001,64.0,519.0,465.0,344.0
-10338250.0,4480500.000000001,63.0,409.0,392.0,187.0
1991750.0,2295500.000000001,83.0,295.0,74.0,169.0
16501750.0,-2589499.999999999,76.0,316.0,111.0,260.0
6571750.0,6786500.000000001,56.0,629.0,990.0,437.0
9689750.0,2684500.000000001,51.0,399.0,243.0,173.0
14671750.0,-2204499.999999999,76.0,353.0,41.0,208.0
11499750.0,300500.00000000093,48.0,428.0,370.0,159.0
8029750.0,3515500.000000001,68.0,372.0,394.0,293.0
-7397250.0,-924499.9999999991,38.0,374.0,299.0,150.0
7444750.0,7171500.000000001,57.0,636.0,828.0,417.0
8190750.0,2952500.000000001,82.0,381.0,144.0,205.0
15904750.0,-2011499.999999999,61.0,288.0,33.0,156.0
6451750.0,5527500.000000001,74.0,442.0,431.0,264.0
-8101250.0,5625500.000000001,46.0,528.0,408.0,404.0
-8694250.0,87500.00000000093,56.0,406.0,563.0,289.0
1355750.0,1992500.000000001,81.0,276.0,99.0,157.0
-7553250.0,-2559499.999999999,82.0,291.0,166.0,175.0
7931750.0,4825500.000000001,73.0,381.0,536.0,230.0
11289750.0,5570500.000000001,54.0,524.0,1091.0,302.0
-6439250.0,401500.00000000093,45.0,386.0,235.0,149.0
-8797250.0,7438500.000000001,57.0,581.0,745.0,400.0
-11872250.0,5102500.000000001,70.0,351.0,180.0,214.0
13112750.0,3794500.000000001,50.0,455.0,457.0,262.0
12018750.0,3038500.000000001,48.0,379.0,248.0,150.0
3152750.0,-2871499.999999999,60.0,322.0,141.0,200.0
-7077250.0,642500.0000000009,47.0,426.0,296.0,143.0
-9189250.0,4199500.000000001,57.0,345.0,289.0,154.0
5273750.0,-2001499.999999999,49.0,375.0,358.0,209.0
7532750.0,5702500.000000001,58.0,409.0,634.0,356.0
14193750.0,-3193499.999999999,75.0,347.0,34.0,187.0
-9934250.0,4877500.000000001,54.0,349.0,898.0,222.0
10869750.0,1150500.000000001,53.0,363.0,401.0,182.0
-9295250.0,6374500.000000001,56.0,622.0,790.0,447.0
-5696250.0,-2581499.999999999,56.0,404.0,296.0,190.0
7818750.0,4055500.000000001,79.0,314.0,194.0,198.0
15458750.0,-411499.99999999907,53.0,440.0,351.0,235.0
11963750.0,5536500.000000001,53.0,564.0,989.0,302.0
8367750.0,4076500.000000001,75.0,359.0,205.0,238.0
14320750.0,-1963499.999999999,68.0,338.0,57.0,226.0
-11330250.0,2540500.000000001,79.0,354.0,161.0,245.0
5022750.0,5308500.000000001,76.0,416.0,753.0,266.0
-6422250.0,-3248499.999999999,54.0,381.0,267.0,221.0
