latitude,longitude,ph,moisture,nitrogen,cec
7260500.000000001,10650750.0,58.0,526.0,793.0,525.0
7260500.000000001,10750750.0,58.0,539.0,749.0,413.0
7260500.000000001,10850750.0,55.0,538.0,675.0,467.0
7260500.000000001,10950750.0,57.0,543.0,647.0,585.0
7260500.000000001,11050750.0,58.0,556.0,699.0,482.0
7260500.000000001,11150750.0,59.0,567.0,632.0,484.0
7260500.000000001,11250750.0,57.0,564.0,778.0,451.0
7260500.000000001,11350750.0,57.0,521.0,807.0,498.0
7160500.000000001,-15549250.0,56.0,433.0,1040.0,467.0
7160500.000000001,-15449250.0,56.0,444.0,1130.0,530.0
7160500.000000001,-15349250.0,54.0,461.0,1310.0,658.0
7160500.000000001,-15249250.0,56.0,467.0,1335.0,553.0
7160500.000000001,-15149250.0,59.0,451.0,1280.0,642.0
7160500.000000001,-14549250.0,54.0,453.0,1272.0,704.0
7160500.000000001,-14449250.0,56.0,451.0,1262.0,585.0
7160500.000000001,-14349250.0,55.0,442.0,1283.0,613.0
7160500.000000001,-14249250.0,56.0,431.0,1241.0,617.0
7160500.000000001,-14149250.0,53.0,446.0,997.0,585.0
7160500.000000001,-14049250.0,56.0,439.0,1044.0,452.0
7160500.000000001,-13949250.0,49.0,448.0,1224.0,610.0
7160500.000000001,-13849250.0,53.0,444.0,1021.0,567.0
7160500.000000001,-13749250.0,61.0,440.0,951.0,508.0
7160500.000000001,-13649250.0,64.0,435.0,884.0,516.0
7160500.000000001,-13549250.0,58.0,451.0,1085.0,550.0
7160500.000000001,-13449250.0,55.0,464.0,835.0,424.0
7160500.000000001,-13349250.0,52.0,502.0,675.0,411.0
7160500.000000001,-13249250.0,55.0,591.0,726.0,423.0
7160500.000000001,-13149250.0,51.0,581.0,575.0,299.0
7160500.000000001,-13049250.0,53.0,656.0,734.0,445.0
7160500.000000001,-12949250.0,55.0,643.0,535.0,390.0
7160500.000000001,-12749250.0,57.0,584.0,355.0,506.0
7160500.000000001,-12649250.0,63.0,588.0,267.0,548.0
7160500.000000001,-12549250.0,59.0,598.0,323.0,657.0
7160500.000000001,-12449250.0,60.0,583.0,356.0,690.0
7160500.000000001,-12149250.0,58.0,576.0,322.0,602.0
7160500.000000001,-12049250.0,57.0,613.0,369.0,648.0
7160500.000000001,-11849250.0,60.0,592.0,351.0,645.0
7160500.000000001,-11749250.0,55.0,607.0,531.0,549.0
7160500.000000001,-11649250.0,57.0,598.0,376.0,503.0
7160500.000000001,-11449250.0,61.0,542.0,552.0,593.0
7160500.000000001,-11349250.0,61.0,547.0,491.0,559.0
7160500.000000001,-11149250.0,65.0,547.0,677.0,434.0
7160500.000000001,-11049250.0,64.0,563.0,797.0,462.0
7160500.000000001,-10949250.0,64.0,552.0,711.0,476.0
7160500.000000001,-10849250.0,61.0,607.0,541.0,557.0
7160500.000000001,-10749250.0,61.0,628.0,602.0,522.0
7160500.000000001,-10649250.0,59.0,636.0,523.0,494.0
7160500.000000001,-10549250.0,60.0,625.0,655.0,453.0
7160500.000000001,-10449250.0,61.0,607.0,606.0,457.0
7160500.000000001,-10349250.0,61.0,594.0,529.0,463.0
7160500.000000001,-10249250.0,59.0,567.0,586.0,444.0
7160500.000000001,-10149250.0,64.0,565.0,602.0,435.0
7160500.000000001,-9549250.0,61.0,595.0,665.0,399.0
7160500.000000001,-9449250.0,61.0,571.0,687.0,543.0
7160500.000000001,-9349250.0,58.0,613.0,720.0,439.0
7160500.000000001,-9249250.0,54.0,617.0,806.0,554.0
7160500.000000001,-9149250.0,57.0,541.0,730.0,380.0
7160500.000000001,-9049250.0,57.0,523.0,813.0,366.0
7160500.000000001,-8449250.0,54.0,641.0,806.0,533.0
7160500.000000001,-349250.0,56.0,471.0,982.0,397.0
7160500.000000001,-249250.0,58.0,454.0,790.0,304.0
7160500.000000001,2450750.0,53.0,402.0,1052.0,318.0
7160500.000000001,2550750.0,57.0,500.0,818.0,290.0
7160500.000000001,2650750.0,50.0,547.0,911.0,429.0
7160500.000000001,2750750.0,47.0,566.0,726.0,433.0
7160500.000000001,2850750.0,45.0,588.0,990.0,479.0
7160500.000000001,2950750.0,46.0,596.0,944.0,491.0
7160500.000000001,3050750.0,46.0,637.0,894.0,539.0
7160500.000000001,3150750.0,46.0,622.0,900.0,405.0
7160500.000000001,3250750.0,47.0,622.0,962.0,427.0
7160500.000000001,3350750.0,47.0,629.0,800.0,437.0
7160500.000000001,3550750.0,47.0,619.0,1057.0,439.0
7160500.000000001,3650750.0,50.0,630.0,1081.0,505.0
7160500.000000001,3750750.0,47.0,644.0,1072.0,456.0
7160500.000000001,3850750.0,49.0,651.0,1221.0,506.0
7160500.000000001,3950750.0,49.0,628.0,1090.0,416.0
7160500.000000001,4250750.0,49.0,663.0,1251.0,577.0
7160500.000000001,4350750.0,47.0,671.0,1101.0,548.0
7160500.000000001,4450750.0,47.0,662.0,1138.0,640.0
7160500.000000001,4550750.0,47.0,644.0,1117.0,630.0
7160500.000000001,4650750.0,46.0,672.0,1282.0,636.0
7160500.000000001,4750750.0,46.0,665.0,1448.0,621.0
7160500.000000001,4850750.0,48.0,653.0,1492.0,529.0
7160500.000000001,4950750.0,48.0,682.0,1178.0,613.0
7160500.000000001,5050750.0,48.0,670.0,1334.0,608.0
7160500.000000001,5150750.0,51.0,656.0,1339.0,535.0
7160500.000000001,5250750.0,53.0,615.0,1194.0,550.0
7160500.000000001,5350750.0,51.0,624.0,1112.0,464.0
7160500.000000001,5450750.0,53.0,637.0,1034.0,523.0
7160500.000000001,5650750.0,51.0,679.0,1317.0,516.0
7160500.000000001,5850750.0,53.0,668.0,1380.0,499.0
7160500.000000001,5950750.0,53.0,675.0,1393.0,487.0
7160500.000000001,6050750.0,50.0,688.0,1269.0,514.0
7160500.000000001,6150750.0,52.0,682.0,1300.0,524.0
7160500.000000001,6250750.0,51.0,670.0,1103.0,523.0
7160500.000000001,6350750.0,50.0,677.0,1505.0,474.0
7160500.000000001,6450750.0,51.0,652.0,1354.0,504.0
7160500.000000001,6550750.0,50.0,640.0,1345.0,515.0
7160500.000000001,6650750.0,49.0,643.0,1229.0,501.0
7160500.000000001,6750750.0,51.0,643.0,1381.0,484.0
7160500.000000001,6850750.0,51.0,629.0,988.0,467.0
7160500.000000001,6950750.0,52.0,550.0,1054.0,446.0
7160500.000000001,7050750.0,51.0,626.0,887.0,462.0
7160500.000000001,7150750.0,51.0,638.0,885.0,441.0
7160500.000000001,7250750.0,57.0,646.0,761.0,438.0
7160500.000000001,7350750.0,55.0,642.0,780.0,398.0
7160500.000000001,7450750.0,57.0,643.0,815.0,429.0
7160500.000000001,7550750.0,57.0,642.0,835.0,451.0
7160500.000000001,7650750.0,54.0,647.0,714.0,449.0
7160500.000000001,7750750.0,55.0,647.0,714.0,453.0
7160500.000000001,7850750.0,54.0,644.0,763.0,455.0
7160500.000000001,7950750.0,52.0,649.0,728.0,444.0
7160500.000000001,8050750.0,55.0,652.0,880.0,480.0
7160500.000000001,8150750.0,56.0,663.0,967.0,523.0
7160500.000000001,8250750.0,58.0,676.0,962.0,577.0
7160500.000000001,8350750.0,57.0,659.0,894.0,561.0
7160500.000000001,8450750.0,57.0,665.0,960.0,598.0
7160500.000000001,8550750.0,60.0,641.0,991.0,408.0
7160500.000000001,8650750.0,55.0,652.0,1000.0,477.0
7160500.000000001,8750750.0,54.0,611.0,734.0,421.0
7160500.000000001,8850750.0,51.0,655.0,615.0,445.0
7160500.000000001,8950750.0,51.0,658.0,728.0,459.0
7160500.000000001,9050750.0,56.0,660.0,1214.0,562.0
7160500.000000001,9150750.0,49.0,659.0,1211.0,580.0
7160500.000000001,9250750.0,52.0,641.0,1091.0,465.0
7160500.000000001,9350750.0,53.0,606.0,1229.0,520.0
7160500.000000001,9450750.0,52.0,604.0,1035.0,387.0
7160500.000000001,9550750.0,56.0,616.0,1525.0,628.0
7160500.000000001,9650750.0,48.0,657.0,1524.0,494.0
7160500.000000001,9750750.0,53.0,644.0,907.0,412.0
7160500.000000001,9850750.0,56.0,586.0,1138.0,560.0
7160500.000000001,9950750.0,58.0,590.0,1006.0,560.0
7160500.000000001,10050750.0,57.0,584.0,887.0,577.0
7160500.000000001,10150750.0,60.0,600.0,928.0,609.0
7160500.000000001,10250750.0,57.0,629.0,746.0,578.0
7160500.000000001,10350750.0,57.0,597.0,721.0,618.0
7160500.000000001,10450750.0,59.0,536.0,749.0,460.0
7160500.000000001,10550750.0,57.0,563.0,712.0,452.0
7160500.000000001,10650750.0,58.0,554.0,538.0,386.0
7160500.000000001,10750750.0,60.0,547.0,758.0,490.0
7160500.000000001,10850750.0,63.0,534.0,660.0,518.0
7160500.000000001,10950750.0,56.0,572.0,762.0,410.0
7160500.000000001,11050750.0,55.0,551.0,619.0,427.0
7160500.000000001,11150750.0,51.0,633.0,686.0,526.0
7160500.000000001,11250750.0,54.0,597.0,629.0,487.0
7160500.000000001,11350750.0,52.0,635.0,579.0,496.0
7160500.000000001,11450750.0,57.0,574.0,739.0,425.0
7160500.000000001,11550750.0,56.0,614.0,778.0,475.0
7160500.000000001,11650750.0,56.0,580.0,729.0,450.0
7060500.000000001,-15549250.0,54.0,483.0,975.0,516.0
7060500.000000001,-15449250.0,56.0,461.0,1134.0,565.0
7060500.000000001,-15349250.0,55.0,461.0,1124.0,591.0
7060500.000000001,-15249250.0,56.0,459.0,1407.0,666.0
7060500.000000001,-14949250.0,56.0,460.0,1358.0,659.0
7060500.000000001,-14849250.0,54.0,476.0,1302.0,656.0
7060500.000000001,-14749250.0,52.0,465.0,1315.0,661.0
7060500.000000001,-14649250.0,52.0,479.0,1149.0,631.0
7060500.000000001,-14549250.0,54.0,439.0,1383.0,666.0
7060500.000000001,-14449250.0,53.0,447.0,1162.0,590.0
7060500.000000001,-14249250.0,48.0,456.0,733.0,459.0
7060500.000000001,-14149250.0,51.0,459.0,961.0,422.0
7060500.000000001,-14049250.0,50.0,469.0,859.0,437.0
7060500.000000001,-13949250.0,55.0,435.0,792.0,499.0
7060500.000000001,-13849250.0,52.0,447.0,1023.0,522.0
7060500.000000001,-13749250.0,49.0,452.0,972.0,578.0
7060500.000000001,-13649250.0,50.0,449.0,864.0,448.0
7060500.000000001,-13549250.0,52.0,451.0,828.0,515.0
7060500.000000001,-13449250.0,54.0,438.0,749.0,466.0
7060500.000000001,-13349250.0,53.0,484.0,571.0,373.0
7060500.000000001,-13249250.0,51.0,574.0,443.0,330.0
7060500.000000001,-13149250.0,55.0,618.0,510.0,320.0
7060500.000000001,-12949250.0,51.0,629.0,453.0,341.0
7060500.000000001,-12849250.0,56.0,634.0,409.0,390.0
7060500.000000001,-12749250.0,58.0,636.0,416.0,473.0
7060500.000000001,-12649250.0,57.0,629.0,389.0,456.0
7060500.000000001,-12549250.0,57.0,590.0,338.0,548.0
7060500.000000001,-12449250.0,61.0,629.0,344.0,602.0
7060500.000000001,-12249250.0,57.0,612.0,371.0,652.0
7060500.000000001,-12049250.0,58.0,615.0,309.0,615.0
7060500.000000001,-11749250.0,58.0,627.0,433.0,641.0
7060500.000000001,-11649250.0,57.0,635.0,465.0,595.0
7060500.000000001,-11549250.0,60.0,635.0,453.0,514.0
7060500.000000001,-11449250.0,59.0,621.0,620.0,513.0
7060500.000000001,-11349250.0,61.0,616.0,523.0,550.0
7060500.000000001,-11149250.0,60.0,581.0,534.0,589.0
7060500.000000001,-11049250.0,61.0,620.0,674.0,577.0
7060500.000000001,-10949250.0,60.0,633.0,788.0,520.0
7060500.000000001,-10849250.0,62.0,602.0,589.0,538.0
7060500.000000001,-10649250.0,58.0,647.0,632.0,501.0
7060500.000000001,-10549250.0,60.0,628.0,675.0,440.0
7060500.000000001,-10449250.0,61.0,573.0,564.0,529.0
7060500.000000001,-10249250.0,61.0,570.0,559.0,449.0
7060500.000000001,-9549250.0,60.0,618.0,687.0,404.0
7060500.000000001,-9449250.0,58.0,628.0,701.0,479.0
7060500.000000001,-9349250.0,59.0,633.0,633.0,398.0
7060500.000000001,-9049250.0,56.0,602.0,769.0,458.0
7060500.000000001,-8349250.0,56.0,557.0,1037.0,513.0
7060500.000000001,-549250.0,59.0,493.0,903.0,358.0
7060500.000000001,350750.0,60.0,474.0,640.0,267.0
7060500.000000001,550750.0,58.0,477.0,677.0,260.0
7060500.000000001,650750.0,58.0,485.0,863.0,370.0
7060500.000000001,750750.0,60.0,491.0,577.0,287.0
7060500.000000001,2450750.0,56.0,454.0,896.0,346.0
7060500.000000001,2550750.0,49.0,553.0,1035.0,452.0
7060500.000000001,2650750.0,46.0,591.0,703.0,433.0
7060500.000000001,2750750.0,46.0,616.0,925.0,444.0
7060500.000000001,2850750.0,45.0,574.0,928.0,449.0
7060500.000000001,3150750.0,46.0,643.0,1042.0,481.0
7060500.000000001,3250750.0,49.0,636.0,1136.0,483.0
7060500.000000001,3350750.0,46.0,638.0,985.0,431.0
7060500.000000001,3550750.0,48.0,670.0,918.0,548.0
7060500.000000001,3950750.0,49.0,636.0,1091.0,457.0
7060500.000000001,4050750.0,49.0,655.0,1106.0,603.0
7060500.000000001,4150750.0,48.0,672.0,1161.0,611.0
7060500.000000001,4250750.0,50.0,670.0,1512.0,601.0
7060500.000000001,4350750.0,49.0,657.0,1402.0,653.0
7060500.000000001,4450750.0,47.0,673.0,1276.0,743.0
7060500.000000001,4550750.0,47.0,664.0,1204.0,637.0
7060500.000000001,4650750.0,46.0,672.0,1410.0,734.0
7060500.000000001,4750750.0,49.0,668.0,1407.0,563.0
7060500.000000001,4850750.0,49.0,651.0,1339.0,561.0
7060500.000000001,4950750.0,48.0,662.0,1290.0,553.0
7060500.000000001,5050750.0,48.0,653.0,1005.0,649.0
7060500.000000001,5150750.0,51.0,616.0,1207.0,515.0
7060500.000000001,5250750.0,48.0,658.0,1021.0,579.0
7060500.000000001,5350750.0,53.0,673.0,1139.0,523.0
7060500.000000001,5450750.0,51.0,663.0,1142.0,515.0
7060500.000000001,5550750.0,49.0,681.0,1297.0,469.0
7060500.000000001,5650750.0,48.0,664.0,1265.0,419.0
7060500.000000001,5750750.0,48.0,690.0,1296.0,481.0
7060500.000000001,5850750.0,48.0,688.0,1317.0,486.0
7060500.000000001,5950750.0,47.0,683.0,1312.0,465.0
7060500.000000001,6050750.0,53.0,678.0,1348.0,525.0
7060500.000000001,6250750.0,52.0,661.0,1258.0,543.0
7060500.000000001,6350750.0,51.0,666.0,953.0,498.0
7060500.000000001,6450750.0,51.0,665.0,1218.0,552.0
7060500.000000001,6550750.0,50.0,658.0,1146.0,507.0
7060500.000000001,6650750.0,52.0,658.0,1289.0,511.0
7060500.000000001,6750750.0,50.0,633.0,1344.0,485.0
7060500.000000001,6850750.0,49.0,628.0,1163.0,491.0
7060500.000000001,6950750.0,52.0,646.0,930.0,543.0
7060500.000000001,7050750.0,50.0,627.0,1005.0,483.0
7060500.000000001,7150750.0,51.0,633.0,953.0,456.0
7060500.000000001,7250750.0,50.0,640.0,799.0,441.0
7060500.000000001,7350750.0,53.0,666.0,664.0,394.0
7060500.000000001,7450750.0,54.0,642.0,811.0,440.0
7060500.000000001,7550750.0,53.0,648.0,792.0,495.0
7060500.000000001,7650750.0,58.0,644.0,856.0,457.0
7060500.000000001,7750750.0,52.0,637.0,798.0,398.0
7060500.000000001,7850750.0,53.0,642.0,819.0,468.0
7060500.000000001,7950750.0,53.0,648.0,749.0,411.0
7060500.000000001,8050750.0,54.0,661.0,809.0,438.0
7060500.000000001,8150750.0,54.0,646.0,798.0,430.0
7060500.000000001,8250750.0,56.0,662.0,834.0,485.0
7060500.000000001,8350750.0,57.0,666.0,949.0,580.0
7060500.000000001,8450750.0,55.0,653.0,861.0,546.0
7060500.000000001,8550750.0,56.0,662.0,919.0,571.0
7060500.000000001,8650750.0,58.0,644.0,830.0,487.0
7060500.000000001,8850750.0,54.0,654.0,1161.0,530.0
7060500.000000001,8950750.0,53.0,629.0,707.0,421.0
7060500.000000001,9050750.0,53.0,635.0,737.0,404.0
7060500.000000001,9150750.0,50.0,643.0,888.0,458.0
7060500.000000001,9250750.0,52.0,644.0,966.0,462.0
7060500.000000001,9350750.0,50.0,653.0,1101.0,472.0
7060500.000000001,9450750.0,52.0,656.0,1382.0,485.0
7060500.000000001,9550750.0,53.0,666.0,1141.0,452.0
7060500.000000001,9650750.0,53.0,617.0,891.0,404.0
7060500.000000001,9750750.0,51.0,634.0,951.0,394.0
7060500.000000001,9850750.0,54.0,648.0,1162.0,442.0
7060500.000000001,9950750.0,53.0,666.0,1132.0,430.0
7060500.000000001,10050750.0,54.0,654.0,1148.0,472.0
7060500.000000001,10150750.0,55.0,615.0,931.0,346.0
7060500.000000001,10250750.0,58.0,598.0,888.0,633.0
7060500.000000001,10350750.0,53.0,661.0,781.0,653.0
7060500.000000001,10450750.0,54.0,669.0,766.0,521.0
7060500.000000001,10550750.0,60.0,563.0,843.0,585.0
7060500.000000001,10650750.0,57.0,576.0,742.0,437.0
7060500.000000001,10750750.0,61.0,562.0,712.0,478.0
7060500.000000001,10850750.0,53.0,581.0,706.0,395.0
7060500.000000001,10950750.0,58.0,558.0,679.0,446.0
7060500.000000001,11050750.0,53.0,616.0,692.0,362.0
7060500.000000001,11150750.0,52.0,601.0,756.0,417.0
7060500.000000001,11250750.0,53.0,601.0,550.0,420.0
7060500.000000001,11350750.0,55.0,555.0,658.0,414.0
7060500.000000001,11450750.0,57.0,593.0,518.0,483.0
7060500.000000001,11650750.0,57.0,593.0,521.0,489.0
7060500.000000001,11750750.0,55.0,606.0,660.0,498.0
7060500.000000001,11850750.0,58.0,607.0,873.0,563.0
6960500.000000001,-14949250.0,50.0,472.0,1284.0,784.0
6960500.000000001,-14649250.0,51.0,467.0,1248.0,674.0
6960500.000000001,-14549250.0,58.0,440.0,1142.0,461.0
6960500.000000001,-14449250.0,53.0,441.0,980.0,487.0
6960500.000000001,-14349250.0,54.0,447.0,804.0,448.0
6960500.000000001,-14249250.0,51.0,438.0,631.0,526.0
6960500.000000001,-14149250.0,53.0,440.0,543.0,470.0
6960500.000000001,-14049250.0,54.0,444.0,874.0,451.0
6960500.000000001,-13949250.0,59.0,450.0,715.0,378.0
6960500.000000001,-13849250.0,50.0,458.0,1111.0,492.0
6960500.000000001,-13749250.0,50.0,467.0,1113.0,556.0
6960500.000000001,-13649250.0,53.0,457.0,1106.0,508.0
6960500.000000001,-13549250.0,53.0,440.0,722.0,476.0
6960500.000000001,-13449250.0,53.0,456.0,654.0,447.0
6960500.000000001,-13349250.0,53.0,473.0,648.0,520.0
6960500.000000001,-13249250.0,55.0,541.0,536.0,390.0
6960500.000000001,-13149250.0,53.0,597.0,632.0,510.0
6960500.000000001,-13049250.0,54.0,572.0,655.0,457.0
6960500.000000001,-12949250.0,54.0,602.0,609.0,501.0
6960500.000000001,-12849250.0,53.0,633.0,607.0,474.0
6960500.000000001,-12749250.0,54.0,602.0,663.0,467.0
6960500.000000001,-12649250.0,52.0,659.0,385.0,409.0
6960500.000000001,-12549250.0,56.0,655.0,309.0,433.0
6960500.000000001,-12449250.0,58.0,639.0,400.0,564.0
6960500.000000001,-12349250.0,59.0,622.0,310.0,661.0
6960500.000000001,-12149250.0,62.0,630.0,451.0,670.0
6960500.000000001,-12049250.0,56.0,630.0,310.0,612.0
6960500.000000001,-11849250.0,53.0,618.0,340.0,615.0
6960500.000000001,-11749250.0,62.0,605.0,380.0,531.0
6960500.000000001,-11649250.0,57.0,649.0,431.0,608.0
6960500.000000001,-11549250.0,57.0,648.0,489.0,577.0
6960500.000000001,-11449250.0,57.0,647.0,636.0,688.0
6960500.000000001,-11349250.0,60.0,624.0,600.0,642.0
6960500.000000001,-11249250.0,58.0,646.0,640.0,563.0
6960500.000000001,-11149250.0,55.0,609.0,686.0,554.0
6960500.000000001,-10949250.0,61.0,629.0,731.0,534.0
6960500.000000001,-10849250.0,60.0,612.0,731.0,604.0
6960500.000000001,-10549250.0,59.0,594.0,654.0,567.0
6960500.000000001,-10449250.0,64.0,605.0,613.0,529.0
6960500.000000001,-10149250.0,63.0,522.0,622.0,436.0
6960500.000000001,-9749250.0,59.0,608.0,840.0,412.0
6960500.000000001,-9649250.0,60.0,627.0,854.0,405.0
6960500.000000001,-9549250.0,57.0,631.0,725.0,505.0
6960500.000000001,-9449250.0,58.0,614.0,716.0,492.0
6960500.000000001,-9349250.0,58.0,622.0,831.0,499.0
6960500.000000001,-9249250.0,54.0,642.0,797.0,498.0
6960500.000000001,-9149250.0,54.0,631.0,889.0,521.0
6960500.000000001,450750.0,58.0,435.0,825.0,315.0
6960500.000000001,2350750.0,54.0,513.0,830.0,328.0
6960500.000000001,2450750.0,47.0,580.0,1044.0,398.0
6960500.000000001,2550750.0,46.0,613.0,888.0,422.0
6960500.000000001,2650750.0,48.0,600.0,930.0,449.0
6960500.000000001,2750750.0,45.0,597.0,996.0,435.0
6960500.000000001,3050750.0,45.0,618.0,978.0,492.0
6960500.000000001,3250750.0,46.0,614.0,1063.0,458.0
6960500.000000001,3350750.0,49.0,580.0,1189.0,420.0
6960500.000000001,3550750.0,47.0,658.0,976.0,600.0
6960500.000000001,3750750.0,52.0,637.0,964.0,485.0
6960500.000000001,3850750.0,48.0,640.0,950.0,658.0
6960500.000000001,4050750.0,47.0,627.0,907.0,566.0
6960500.000000001,4150750.0,48.0,622.0,964.0,679.0
6960500.000000001,4250750.0,48.0,626.0,880.0,616.0
6960500.000000001,4350750.0,48.0,613.0,1068.0,616.0
6960500.000000001,4450750.0,48.0,643.0,1230.0,642.0
6960500.000000001,4550750.0,48.0,612.0,1147.0,708.0
6960500.000000001,4650750.0,46.0,656.0,1393.0,728.0
6960500.000000001,4750750.0,48.0,658.0,1322.0,751.0
6960500.000000001,4850750.0,47.0,646.0,1167.0,608.0
6960500.000000001,4950750.0,47.0,641.0,1111.0,660.0
6960500.000000001,5050750.0,48.0,545.0,1213.0,462.0
6960500.000000001,5150750.0,50.0,653.0,782.0,565.0
6960500.000000001,5250750.0,49.0,666.0,750.0,685.0
6960500.000000001,5350750.0,48.0,653.0,923.0,505.0
6960500.000000001,5550750.0,48.0,668.0,816.0,599.0
6960500.000000001,5650750.0,52.0,683.0,1169.0,514.0
6960500.000000001,5750750.0,50.0,681.0,1185.0,487.0
6960500.000000001,5850750.0,52.0,670.0,1106.0,510.0
6960500.000000001,5950750.0,52.0,658.0,1060.0,488.0
6960500.000000001,6050750.0,51.0,679.0,1111.0,502.0
6960500.000000001,6150750.0,50.0,684.0,941.0,485.0
6960500.000000001,6250750.0,51.0,673.0,1050.0,498.0
6960500.000000001,6350750.0,49.0,665.0,1174.0,518.0
6960500.000000001,6450750.0,49.0,638.0,1352.0,492.0
6960500.000000001,6550750.0,50.0,660.0,1366.0,536.0
6960500.000000001,6650750.0,51.0,668.0,1306.0,571.0
6960500.000000001,6750750.0,50.0,642.0,1168.0,528.0
6960500.000000001,6850750.0,50.0,587.0,1166.0,467.0
6960500.000000001,6950750.0,49.0,646.0,1304.0,546.0
6960500.000000001,7050750.0,50.0,640.0,983.0,457.0
6960500.000000001,7150750.0,50.0,642.0,867.0,494.0
6960500.000000001,7250750.0,50.0,635.0,909.0,479.0
6960500.000000001,7350750.0,51.0,636.0,745.0,443.0
6960500.000000001,7450750.0,53.0,647.0,734.0,421.0
6960500.000000001,7550750.0,53.0,651.0,746.0,415.0
6960500.000000001,7650750.0,53.0,651.0,770.0,404.0
6960500.000000001,7750750.0,56.0,666.0,907.0,424.0
6960500.000000001,7850750.0,53.0,653.0,613.0,362.0
6960500.000000001,7950750.0,53.0,654.0,637.0,421.0
6960500.000000001,8050750.0,56.0,660.0,813.0,429.0
6960500.000000001,8150750.0,55.0,651.0,820.0,440.0
6960500.000000001,8250750.0,56.0,661.0,867.0,430.0
6960500.000000001,8350750.0,59.0,650.0,776.0,427.0
6960500.000000001,8450750.0,59.0,643.0,914.0,505.0
6960500.000000001,8550750.0,58.0,648.0,849.0,450.0
6960500.000000001,8750750.0,57.0,662.0,1026.0,505.0
6960500.000000001,8850750.0,60.0,643.0,971.0,482.0
6960500.000000001,9050750.0,53.0,648.0,806.0,428.0
6960500.000000001,9150750.0,54.0,623.0,790.0,375.0
6960500.000000001,9250750.0,53.0,636.0,925.0,421.0
6960500.000000001,9350750.0,51.0,602.0,1055.0,473.0
6960500.000000001,9450750.0,50.0,629.0,699.0,381.0
6960500.000000001,9550750.0,51.0,643.0,1180.0,482.0
6960500.000000001,9650750.0,54.0,658.0,1220.0,458.0
6960500.000000001,9750750.0,52.0,645.0,1179.0,539.0
6960500.000000001,9850750.0,52.0,643.0,1197.0,518.0
6960500.000000001,9950750.0,54.0,610.0,1286.0,467.0
6960500.000000001,10050750.0,54.0,607.0,1401.0,486.0
6960500.000000001,10150750.0,51.0,644.0,857.0,465.0
6960500.000000001,10250750.0,51.0,649.0,910.0,481.0
6960500.000000001,10350750.0,51.0,633.0,1208.0,499.0
6960500.000000001,10450750.0,52.0,619.0,812.0,503.0
6960500.000000001,10550750.0,52.0,686.0,826.0,448.0
